t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
43.279559,60,112,-1,60,1.008677,232,348955,1
43.305881,60,112,-1,60,0.026322,232,348955,1
43.326534,60,112,-1,60,0.020653,232,348955,1
43.345629,60,112,-1,60,0.019095,232,348955,1
43.368640,60,112,-1,60,0.023011,232,348955,1
43.395655,60,112,-1,60,0.027015,232,348955,1
43.411937,60,112,-1,60,0.016282,232,348955,1
43.433134,60,112,-1,60,0.021197,232,348955,1
43.458332,60,112,-1,60,0.025198,232,348955,1
43.476900,60,112,-1,60,0.018568,232,348955,1
43.502719,60,112,-1,60,0.025819,232,348955,1
43.520737,60,112,-1,60,0.018018,232,348955,1
43.541198,60,112,-1,60,0.020461,232,348955,1
43.561529,60,112,-1,60,0.020331,232,348955,1
43.581400,60,112,-1,60,0.019871,232,348955,1
43.605995,60,112,-1,60,0.024595,232,348955,1
43.627427,60,112,-1,60,0.021432,232,348955,1
43.645839,60,112,-1,60,0.018412,232,348955,1
43.671620,60,112,-1,60,0.025781,232,348955,1
43.689364,60,112,-1,60,0.017744,232,348955,1
43.709513,60,112,-1,60,0.020149,232,348955,1
43.740480,60,112,-1,60,0.030967,232,348955,1
43.757323,60,112,-1,60,0.016843,232,348955,1
43.782024,60,112,-1,60,0.024701,232,348955,1
43.803133,60,112,-1,60,0.021109,232,348955,1
43.821154,60,112,-1,60,0.018021,232,348955,1
43.841845,60,112,-1,60,0.020691,232,348955,1
43.869372,60,112,-1,60,0.027527,232,348955,1
43.889200,60,112,-1,60,0.019828,232,348955,1
43.929489,60,112,-1,60,0.040289,232,348955,1
45.380675,60,108,-1,60,1.451186,1,348955,1
45.387266,60,108,-1,60,0.006591,2,348955,1
45.389416,60,108,-1,60,0.002150,3,348955,1
46.105651,60,108,-1,60,0.716235,1,348955,1
46.108663,60,108,-1,60,0.003012,2,348955,1
46.114922,60,108,-1,60,0.006259,3,348955,1
47.131317,60,108,-1,60,1.016395,232,348955,1
47.149122,60,108,-1,60,0.017805,232,348955,1
47.174129,60,108,-1,60,0.025007,232,348955,1
47.194414,60,108,-1,60,0.020285,232,348955,1
47.214414,60,108,-1,60,0.020000,232,348955,1
