t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
32.000038,60,87,-1,60,0.100049,240,215687,1
32.000038,60,87,-1,60,0.000000,240,215687,1
33.700003,60,83,-1,60,1.699965,1,215687,1
33.700003,60,83,-1,60,0.000000,2,215687,1
33.700003,60,83,-1,60,0.000000,3,215687,1
33.700003,60,83,-1,60,0.000000,4,215687,1
33.700003,60,83,-1,60,0.000000,5,215687,1
33.700102,60,83,-1,60,0.000099,6,215687,1
33.700102,60,83,-1,60,0.000000,7,215687,1
33.700102,60,83,-1,60,0.000000,8,215687,1
33.700102,60,83,-1,60,0.000000,9,215687,1
33.700102,60,83,-1,60,0.000000,10,215687,1
33.700102,60,83,-1,60,0.000000,11,215687,1
33.700102,60,83,-1,60,0.000000,12,215687,1
33.700153,60,83,-1,60,0.000051,13,215687,1
33.700153,60,83,-1,60,0.000000,14,215687,1
33.700153,60,83,-1,60,0.000000,15,215687,1
33.700153,60,83,-1,60,0.000000,16,215687,1
33.700153,60,83,-1,60,0.000000,17,215687,1
33.700153,60,83,-1,60,0.000000,18,215687,1
33.700153,60,83,-1,60,0.000000,19,215687,1
33.900026,60,83,-1,60,0.199873,20,215687,1
34.499991,60,83,-1,60,0.599965,1,215687,1
34.699986,60,83,-1,60,0.199995,2,215687,1
34.699986,60,83,-1,60,0.000000,3,215687,1
34.699986,60,83,-1,60,0.000000,4,215687,1
34.699986,60,83,-1,60,0.000000,5,215687,1
34.699986,60,83,-1,60,0.000000,6,215687,1
34.699986,60,83,-1,60,0.000000,7,215687,1
34.699986,60,83,-1,60,0.000000,8,215687,1
34.699986,60,83,-1,60,0.000000,9,215687,1
34.700078,60,83,-1,60,0.000092,10,215687,1
34.700078,60,83,-1,60,0.000000,11,215687,1
34.700078,60,83,-1,60,0.000000,12,215687,1
34.700078,60,83,-1,60,0.000000,13,215687,1
34.700078,60,83,-1,60,0.000000,14,215687,1
34.700078,60,83,-1,60,0.000000,15,215687,1
34.700078,60,83,-1,60,0.000000,16,215687,1
34.700078,60,83,-1,60,0.000000,17,215687,1
34.700097,60,83,-1,60,0.000019,18,215687,1
34.700097,60,83,-1,60,0.000000,19,215687,1
34.700097,60,83,-1,60,0.000000,20,215687,1
35.900039,60,83,-1,60,1.199942,240,215687,1
35.900040,60,83,-1,60,0.000001,240,215687,1
36.000075,60,83,-1,60,0.100035,240,215687,1
36.000076,60,83,-1,60,0.000001,240,215687,1
36.099982,60,83,-1,60,0.099906,240,215687,1
36.099983,60,83,-1,60,0.000001,240,215687,1
36.200020,60,83,-1,60,0.100037,240,215687,1
36.299982,60,83,-1,60,0.099962,240,215687,1
36.299982,60,83,-1,60,0.000000,240,215687,1
36.400006,60,83,-1,60,0.100024,240,215687,1
36.400006,60,83,-1,60,0.000000,240,215687,1
36.499984,60,83,-1,60,0.099978,240,215687,1
36.499984,60,83,-1,60,0.000000,240,215687,1
36.599990,60,83,-1,60,0.100006,240,215687,1
36.599991,60,83,-1,60,0.000001,240,215687,1
36.700121,60,83,-1,60,0.100130,240,215687,1
36.700121,60,83,-1,60,0.000000,240,215687,1
36.799973,60,83,-1,60,0.099852,240,215687,1
37.000018,60,83,-1,60,0.200045,240,215687,1
37.000018,60,83,-1,60,0.000000,240,215687,1
37.100012,60,83,-1,60,0.099994,240,215687,1
37.100013,60,83,-1,60,0.000001,240,215687,1
37.199989,60,83,-1,60,0.099976,240,215687,1
37.300259,60,83,-1,60,0.100270,240,215687,1
37.300259,60,83,-1,60,0.000000,240,215687,1
37.399978,60,83,-1,60,0.099719,240,215687,1
37.399978,60,83,-1,60,0.000000,240,215687,1
37.499998,60,83,-1,60,0.100020,240,215687,1
37.499998,60,83,-1,60,0.000000,240,215687,1
37.599991,60,83,-1,60,0.099993,240,215687,1
38.299986,60,95,-1,60,0.699995,1,215687,1
38.299986,60,95,-1,60,0.000000,2,215687,1
38.899988,60,95,-1,60,0.600002,1,215687,1
38.899989,60,95,-1,60,0.000001,2,215687,1
40.000111,60,95,-1,60,1.100122,240,215687,1
40.000111,60,95,-1,60,0.000000,240,215687,1
40.099994,60,95,-1,60,0.099883,240,215687,1
40.099995,60,95,-1,60,0.000001,240,215687,1
40.200013,60,95,-1,60,0.100018,240,215687,1
40.200013,60,95,-1,60,0.000000,240,215687,1
40.299986,60,95,-1,60,0.099973,240,215687,1
40.299986,60,95,-1,60,0.000000,240,215687,1
40.400000,60,95,-1,60,0.100014,240,215687,1
40.500013,60,95,-1,60,0.100013,240,215687,1
40.700086,60,95,-1,60,0.200073,240,215687,1
40.700086,60,95,-1,60,0.000000,240,215687,1
40.799986,60,95,-1,60,0.099900,240,215687,1
40.799986,60,95,-1,60,0.000000,240,215687,1
40.900000,60,95,-1,60,0.100014,240,215687,1
40.900001,60,95,-1,60,0.000001,240,215687,1
41.000035,60,95,-1,60,0.100034,240,215687,1
41.000035,60,95,-1,60,0.000000,240,215687,1
41.099987,60,95,-1,60,0.099952,240,215687,1
41.099987,60,95,-1,60,0.000000,240,215687,1
41.200009,60,95,-1,60,0.100022,240,215687,1
41.200009,60,95,-1,60,0.000000,240,215687,1
41.300111,60,95,-1,60,0.100102,240,215687,1
41.300111,60,95,-1,60,0.000000,240,215687,1
41.400098,60,95,-1,60,0.099987,240,215687,1
41.400098,60,95,-1,60,0.000000,240,215687,1
41.500025,60,95,-1,60,0.099927,240,215687,1
41.699994,60,95,-1,60,0.199969,240,215687,1
41.699994,60,95,-1,60,0.000000,240,215687,1
41.800028,60,95,-1,60,0.100034,240,215687,1
43.299996,60,91,-1,60,1.499968,1,215687,1
43.299997,60,91,-1,60,0.000001,2,215687,1
43.500026,60,91,-1,60,0.200029,3,215687,1
43.500026,60,91,-1,60,0.000000,4,215687,1
43.500026,60,91,-1,60,0.000000,5,215687,1
43.500026,60,91,-1,60,0.000000,6,215687,1
43.500026,60,91,-1,60,0.000000,7,215687,1
43.500026,60,91,-1,60,0.000000,8,215687,1
43.500027,60,91,-1,60,0.000001,9,215687,1
43.500027,60,91,-1,60,0.000000,10,215687,1
43.500158,60,91,-1,60,0.000131,11,215687,1
43.500158,60,91,-1,60,0.000000,12,215687,1
43.500158,60,91,-1,60,0.000000,13,215687,1
43.500158,60,91,-1,60,0.000000,14,215687,1
43.500158,60,91,-1,60,0.000000,15,215687,1
43.500158,60,91,-1,60,0.000000,16,215687,1
43.500158,60,91,-1,60,0.000000,17,215687,1
43.500158,60,91,-1,60,0.000000,18,215687,1
43.500172,60,91,-1,60,0.000014,19,215687,1
43.500172,60,91,-1,60,0.000000,20,215687,1
44.400018,60,91,-1,60,0.899846,1,215687,1
44.400018,60,91,-1,60,0.000000,2,215687,1
44.400018,60,91,-1,60,0.000000,3,215687,1
44.400018,60,91,-1,60,0.000000,4,215687,1
44.400018,60,91,-1,60,0.000000,5,215687,1
44.400018,60,91,-1,60,0.000000,6,215687,1
44.400018,60,91,-1,60,0.000000,7,215687,1
44.400018,60,91,-1,60,0.000000,8,215687,1
44.400099,60,91,-1,60,0.000081,9,215687,1
44.499996,60,91,-1,60,0.099897,10,215687,1
44.499996,60,91,-1,60,0.000000,11,215687,1
44.499996,60,91,-1,60,0.000000,12,215687,1
44.499996,60,91,-1,60,0.000000,13,215687,1
44.499996,60,91,-1,60,0.000000,14,215687,1
