t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
21.810367,60,87,-1,60,0.013275,238,265485,1
21.841286,60,87,-1,60,0.030919,238,265485,1
21.861089,60,87,-1,60,0.019803,238,265485,1
21.951065,60,87,-1,60,0.089976,238,265485,1
21.951065,60,87,-1,60,0.000000,238,265485,1
21.952947,60,87,-1,60,0.001882,238,265485,1
21.972629,60,87,-1,60,0.019682,238,265485,1
21.993198,60,87,-1,60,0.020569,238,265485,1
22.009266,60,87,-1,60,0.016068,238,265485,1
22.037422,60,87,-1,60,0.028156,238,265485,1
22.051467,60,87,-1,60,0.014045,238,265485,1
22.080587,60,87,-1,60,0.029120,238,265485,1
22.092793,60,87,-1,60,0.012206,238,265485,1
22.206489,60,87,-1,60,0.113696,238,265485,1
22.206545,60,87,-1,60,0.000056,238,265485,1
22.206644,60,87,-1,60,0.000099,238,265485,1
22.206668,60,87,-1,60,0.000024,238,265485,1
22.206705,60,87,-1,60,0.000037,238,265485,1
22.206734,60,87,-1,60,0.000029,238,265485,1
23.540032,60,83,-1,60,1.333298,1,265485,1
23.540032,60,83,-1,60,0.000000,2,265485,1
23.543724,60,83,-1,60,0.003692,3,265485,1
23.545586,60,83,-1,60,0.001862,4,265485,1
23.551102,60,83,-1,60,0.005516,5,265485,1
24.191401,60,83,-1,60,0.640299,1,265485,1
24.192436,60,83,-1,60,0.001035,2,265485,1
24.195117,60,83,-1,60,0.002681,3,265485,1
24.195175,60,83,-1,60,0.000058,4,265485,1
24.204008,60,83,-1,60,0.008833,5,265485,1
25.205550,60,83,-1,60,1.001542,238,265485,1
25.224123,60,83,-1,60,0.018573,238,265485,1
25.240489,60,83,-1,60,0.016366,238,265485,1
25.256851,60,83,-1,60,0.016362,238,265485,1
25.279714,60,83,-1,60,0.022863,238,265485,1
25.299804,60,83,-1,60,0.020090,238,265485,1
25.308762,60,83,-1,60,0.008958,238,265485,1
25.325866,60,83,-1,60,0.017104,238,265485,1
25.341972,60,83,-1,60,0.016106,238,265485,1
25.367454,60,83,-1,60,0.025482,238,265485,1
25.384008,60,83,-1,60,0.016554,238,265485,1
25.397305,60,83,-1,60,0.013297,238,265485,1
25.419847,60,83,-1,60,0.022542,238,265485,1
25.438653,60,83,-1,60,0.018806,238,265485,1
25.465517,60,83,-1,60,0.026864,238,265485,1
25.480050,60,83,-1,60,0.014533,238,265485,1
25.512164,60,83,-1,60,0.032114,238,265485,1
25.523243,60,83,-1,60,0.011079,238,265485,1
25.549381,60,83,-1,60,0.026138,238,265485,1
25.567277,60,83,-1,60,0.017896,238,265485,1
25.583315,60,83,-1,60,0.016038,238,265485,1
25.603687,60,83,-1,60,0.020372,238,265485,1
25.623467,60,83,-1,60,0.019780,238,265485,1
25.640876,60,83,-1,60,0.017409,238,265485,1
25.658495,60,83,-1,60,0.017619,238,265485,1
25.677436,60,83,-1,60,0.018941,238,265485,1
25.700752,60,83,-1,60,0.023316,238,265485,1
25.714672,60,83,-1,60,0.013920,238,265485,1
25.730501,60,83,-1,60,0.015829,238,265485,1
25.752425,60,83,-1,60,0.021924,238,265485,1
26.242579,60,95,-1,60,0.490154,1,265485,1
26.242579,60,95,-1,60,0.000000,2,265485,1
26.242703,60,95,-1,60,0.000124,3,265485,1
26.246951,60,95,-1,60,0.004248,5,265485,1
