t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
19.715931,60,87,-1,60,0.012204,245,246987,1
19.728314,60,87,-1,60,0.012383,245,246987,1
19.740398,60,87,-1,60,0.012084,245,246987,1
19.754198,60,87,-1,60,0.013800,245,246987,1
19.766431,60,87,-1,60,0.012233,245,246987,1
19.778665,60,87,-1,60,0.012234,245,246987,1
19.790830,60,87,-1,60,0.012165,245,246987,1
19.803059,60,87,-1,60,0.012229,245,246987,1
19.815181,60,87,-1,60,0.012122,245,246987,1
21.109392,60,83,-1,60,1.294211,1,246987,1
21.110349,60,83,-1,60,0.000957,2,246987,1
21.111444,60,83,-1,60,0.001095,3,246987,1
21.657076,60,83,-1,60,0.545632,1,246987,1
21.658060,60,83,-1,60,0.000984,2,246987,1
21.659201,60,83,-1,60,0.001141,3,246987,1
22.665364,60,83,-1,60,1.006163,245,246987,1
22.680376,60,83,-1,60,0.015012,245,246987,1
22.693926,60,83,-1,60,0.013550,245,246987,1
22.705814,60,83,-1,60,0.011888,245,246987,1
22.718456,60,83,-1,60,0.012642,245,246987,1
22.730453,60,83,-1,60,0.011997,245,246987,1
22.742331,60,83,-1,60,0.011878,245,246987,1
22.754171,60,83,-1,60,0.011840,245,246987,1
22.766527,60,83,-1,60,0.012356,245,246987,1
22.778508,60,83,-1,60,0.011981,245,246987,1
22.790296,60,83,-1,60,0.011788,245,246987,1
22.802328,60,83,-1,60,0.012032,245,246987,1
22.814501,60,83,-1,60,0.012173,245,246987,1
22.826375,60,83,-1,60,0.011874,245,246987,1
22.838251,60,83,-1,60,0.011876,245,246987,1
22.850332,60,83,-1,60,0.012081,245,246987,1
22.862425,60,83,-1,60,0.012093,245,246987,1
22.874360,60,83,-1,60,0.011935,245,246987,1
22.886294,60,83,-1,60,0.011934,245,246987,1
22.898148,60,83,-1,60,0.011854,245,246987,1
22.910476,60,83,-1,60,0.012328,245,246987,1
22.922543,60,83,-1,60,0.012067,245,246987,1
22.934454,60,83,-1,60,0.011911,245,246987,1
22.946351,60,83,-1,60,0.011897,245,246987,1
22.958472,60,83,-1,60,0.012121,245,246987,1
22.970308,60,83,-1,60,0.011836,245,246987,1
22.982184,60,83,-1,60,0.011876,245,246987,1
22.994124,60,83,-1,60,0.011940,245,246987,1
23.006253,60,83,-1,60,0.012129,245,246987,1
23.018329,60,83,-1,60,0.012076,245,246987,1
23.311122,60,95,-1,60,0.292793,1,246987,1
23.312297,60,95,-1,60,0.001175,2,246987,1
23.861797,60,95,-1,60,0.549500,1,246987,1
23.862997,60,95,-1,60,0.001200,2,246987,1
24.874193,60,95,-1,60,1.011196,245,246987,1
24.889815,60,95,-1,60,0.015622,245,246987,1
24.902858,60,95,-1,60,0.013043,245,246987,1
24.914983,60,95,-1,60,0.012125,245,246987,1
24.927085,60,95,-1,60,0.012102,245,246987,1
24.939302,60,95,-1,60,0.012217,245,246987,1
24.951655,60,95,-1,60,0.012353,245,246987,1
24.963882,60,95,-1,60,0.012227,245,246987,1
24.975930,60,95,-1,60,0.012048,245,246987,1
24.988219,60,95,-1,60,0.012289,245,246987,1
25.000332,60,95,-1,60,0.012113,245,246987,1
25.013358,60,95,-1,60,0.013026,245,246987,1
25.026390,60,95,-1,60,0.013032,245,246987,1
25.039120,60,95,-1,60,0.012730,245,246987,1
25.051278,60,95,-1,60,0.012158,245,246987,1
25.063475,60,95,-1,60,0.012197,245,246987,1
25.075963,60,95,-1,60,0.012488,245,246987,1
25.088492,60,95,-1,60,0.012529,245,246987,1
25.102253,60,95,-1,60,0.013761,245,246987,1
25.114282,60,95,-1,60,0.012029,245,246987,1
25.126439,60,95,-1,60,0.012157,245,246987,1
25.138846,60,95,-1,60,0.012407,245,246987,1
25.151011,60,95,-1,60,0.012165,245,246987,1
25.163180,60,95,-1,60,0.012169,245,246987,1
25.175343,60,95,-1,60,0.012163,245,246987,1
25.187910,60,95,-1,60,0.012567,245,246987,1
25.200042,60,95,-1,60,0.012132,245,246987,1
25.213667,60,95,-1,60,0.013625,245,246987,1
25.226874,60,95,-1,60,0.013207,245,246987,1
25.269122,60,95,-1,60,0.042248,245,246987,1
26.728834,60,91,-1,60,1.459712,1,246987,1
26.730287,60,91,-1,60,0.001453,2,246987,1
26.731391,60,91,-1,60,0.001104,3,246987,1
27.295046,60,91,-1,60,0.563655,1,246987,1
27.295975,60,91,-1,60,0.000929,2,246987,1
27.301087,60,91,-1,60,0.005112,3,246987,1
28.335868,60,91,-1,60,1.034781,245,246987,1
28.353497,60,91,-1,60,0.017629,245,246987,1
28.366764,60,91,-1,60,0.013267,245,246987,1
28.378770,60,91,-1,60,0.012006,245,246987,1
28.390741,60,91,-1,60,0.011971,245,246987,1
28.402790,60,91,-1,60,0.012049,245,246987,1
28.415181,60,91,-1,60,0.012391,245,246987,1
28.427179,60,91,-1,60,0.011998,245,246987,1
28.439181,60,91,-1,60,0.012002,245,246987,1
28.450985,60,91,-1,60,0.011804,245,246987,1
28.463292,60,91,-1,60,0.012307,245,246987,1
28.475161,60,91,-1,60,0.011869,245,246987,1
28.487096,60,91,-1,60,0.011935,245,246987,1
28.499019,60,91,-1,60,0.011923,245,246987,1
28.511140,60,91,-1,60,0.012121,245,246987,1
28.523074,60,91,-1,60,0.011934,245,246987,1
28.535141,60,91,-1,60,0.012067,245,246987,1
28.547477,60,91,-1,60,0.012336,245,246987,1
28.559749,60,91,-1,60,0.012272,245,246987,1
28.571759,60,91,-1,60,0.012010,245,246987,1
28.583601,60,91,-1,60,0.011842,245,246987,1
28.595537,60,91,-1,60,0.011936,245,246987,1
28.607749,60,91,-1,60,0.012212,245,246987,1
28.619743,60,91,-1,60,0.011994,245,246987,1
28.631695,60,91,-1,60,0.011952,245,246987,1
28.643728,60,91,-1,60,0.012033,245,246987,1
28.657291,60,91,-1,60,0.013563,245,246987,1
28.669893,60,91,-1,60,0.012602,245,246987,1
28.681970,60,91,-1,60,0.012077,245,246987,1
28.694205,60,91,-1,60,0.012235,245,246987,1
28.987935,60,103,-1,60,0.293730,1,246987,1
28.993240,60,103,-1,60,0.005305,2,246987,1
29.539490,60,103,-1,60,0.546250,1,246987,1
29.544785,60,103,-1,60,0.005295,2,246987,1
30.556970,60,103,-1,60,1.012185,245,246987,1
30.570317,60,103,-1,60,0.013347,245,246987,1
30.582538,60,103,-1,60,0.012221,245,246987,1
30.594845,60,103,-1,60,0.012307,245,246987,1
30.607200,60,103,-1,60,0.012355,245,246987,1
30.622907,60,103,-1,60,0.015707,245,246987,1
30.637475,60,103,-1,60,0.014568,245,246987,1
30.650497,60,103,-1,60,0.013022,245,246987,1
30.662995,60,103,-1,60,0.012498,245,246987,1
30.675216,60,103,-1,60,0.012221,245,246987,1
30.687374,60,103,-1,60,0.012158,245,246987,1
30.699625,60,103,-1,60,0.012251,245,246987,1
30.712064,60,103,-1,60,0.012439,245,246987,1
30.724311,60,103,-1,60,0.012247,245,246987,1
30.736469,60,103,-1,60,0.012158,245,246987,1
30.750350,60,103,-1,60,0.013881,245,246987,1
30.763423,60,103,-1,60,0.013073,245,246987,1
30.775694,60,103,-1,60,0.012271,245,246987,1
30.787899,60,103,-1,60,0.012205,245,246987,1
30.800268,60,103,-1,60,0.012369,245,246987,1
30.813720,60,103,-1,60,0.013452,245,246987,1
30.827107,60,103,-1,60,0.013387,245,246987,1
30.839479,60,103,-1,60,0.012372,245,246987,1
